chargeDeviceID,reference,name,latitude,longitude,buildingName,thoroughfare,street,town,county,postcode,countryCode,deviceOwnerName,deviceOwnerWebsite,deviceControllerName,deviceControllerWebsite,deviceNetworks,chargeDeviceStatus,dateCreated,dateUpdated,moderated,attribution,onStreetFlag,locationType,access24Hours
4e1ca856ada551201c408299f7f03143,PG-95804,Brentford Council MSCP,51.483249,-0.305786,,,80 High Street,Brentford,Greater London,TW8 8AE,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Public car park,1
35fafc97329b4ad6238034512f22a217,PG-96186,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
800c3c33154bab83b2e4f4605a4beac0,PG-96177,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
32846afc71fcbc30af34643123838c57,PG-96190,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
881e6ef49e144ba881efcd79350192e4,PG-96175,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
17f0ece5b62d48c8ee8604a1773086f2,PG-96187,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
f2fff5fb2677ede8e6441ee2f77ed6c9,PG-96210,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
f7411247b92b5898a10b848b7c74687b,PG-96209,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
27aebf9e62188e553f911a1a4229221a,PG-70015,Tesco Extra - Orpington,51.373947,0.096248,,,9 Augustus Lane,Orpington,Greater London,BR6 0NH,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
d2eb66f4e7f82dfe4f313669f9fd7716,PG-83283,Tesco Extra - Orpington,51.373947,0.096248,,,9 Augustus Lane,Orpington,Greater London,BR6 0NH,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
8f324d539761a3b21c773e02ea006d45,PG-83479,Tesco Superstore - Bromley By Bow,51.52659,-0.008772,,,Hancock Road,London,Greater London,E3 3DA,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 11:59,N,POD Point,,Retail car park,1
6558a36e80b682c4dfd415cacfd2c17d,PG-70029,Tesco Superstore - Bromley By Bow,51.52659,-0.008772,,,Hancock Road,London,Greater London,E3 3DA,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:35,N,POD Point,,Retail car park,1
510f95aa3a9a9ebe7ccfa3cee2e94e49,PG-83784,Tony LeVoi Vauxhall - Romford,51.574697,0.169778,,,144 London Road,Romford,Greater London,RM7 9QL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Dealership forecourt,1
657b9bd08bb2fc4ed335f035681f12ed,PG-83801,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Public car park,1
bf5415d7a2eb32071c00310c1776f519,PG-83802,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Public car park,1
78b6bbfe4657adcf1480f0586fe23baf,PG-83804,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Public car park,1
e5e2c48d9b3b8e3f4132bd4d00f5ecd3,PG-96436,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
6edad03b830971e99c281faabdad68b1,PG-96440,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
59b670e9cce118754eb62e92ee907fa4,PG-96442,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
34ae31342e47c35039248bc0549d0ce7,PG-96437,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
0d4cf1adc5003bf6d6d6063d9eed8190,PG-96435,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
ee12e845f29ee5c9eff1ddc2cfb42268,PG-96417,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
9a439f5db9fab59d8f9e8042c4bf4d71,PG-83805,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Public car park,1
500adf405256611d5ddd02b54bf2fd11,PG-96429,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
6c1df2b568ebd0b65f3c0df6c3808ae1,PG-96438,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
16eacd6f15f31ad245828878e7cd82ca,PG-96430,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
bb91fbada7c1883b1f7c06f724152191,PG-96402,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
32caf6c93a9c51e0a87a68402e6c519f,PG-96403,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
eefaa458dc4335640f68e77acbbc1268,PG-96394,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
2f358c4802a76b8d2ff8266a2de02394,PG-96395,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
c8dba4a21e684a2e8e9efff246410b59,PG-96391,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
f43685aa38f50ca1b48501c15acd613e,PG-96390,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
195d01f104437ebe2661a317ca2e231c,PG-96405,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
014d1bf12408142b47014da08dd75aae,PG-96387,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
32f58ecbd9d39f50d437876ed9c18ebd,PG-96388,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Workplace car park,1
485e5a4ddba3caa63b0c9e822d69e76b,PG-83823,Tony LeVoi Vauxhall - Romford,51.574697,0.169778,,,144 London Road,Romford,Greater London,RM7 9QL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Dealership forecourt,1
7959dda442f1f4b2f96a56a70c692ed6,PG-83824,Tesco Extra - Rainham,51.519665,0.191406,,,Bridge Road,Rainham,Greater London,RM13 9YZ,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Retail car park,1
6d926a75cf9136107752fbe5251cdaf6,PG-96368,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Retail car park,1
c551b3e48358cd66c83315c5a357cc69,PG-96376,Putney Exchange Shopping Centre,51.463941,-0.217077,,,Putney High Street,London,Greater London,SW15 1TW,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Retail car park,1
f4bc53741400680822e80cc65682142c,t53_hu1_5018_039,Lidl - Upper Norwood,51.422122,-0.106523,,,409 Beulah Hill,London,Greater London,SE19 3HD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:36,N,POD Point,,Leisure centre,1
d1e8517707a77eeba7e61712adb0291d,PG-83942,Redrow - Colindale - External Units ,51.592867,0.245586,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Public car park,1
fbb002e7d8870702be1792a71bfeefd5,PG-83956,Redrow - Colindale - External Units ,51.592867,0.245586,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Public car park,1
7226b79b1ddf90da94ad10bbc8e33466,PG-70139,Tesco Superstore - Hammersmith,51.497693,-0.223658,,,180 Shepherds Bush Road,London,Greater London,W6 7NL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Retail car park,1
39c09e0066f82c910d0a788d98c35a0a,PG-84226,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Public car park,1
ff2e8c16b8cc1c63167de8ed1e19512e,PG-84257,Travelodge - Beckton,51.527292,0.077136,,,Jenkins Lane,London,Greater London,IG11 0AD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Leisure centre,1
954599b8e9b0c7ddacd9f8c9f3f05c76,PG-84256,Travelodge - Beckton,51.527292,0.077136,,,Jenkins Lane,London,Greater London,IG11 0AD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Leisure centre,1
a37c5dfb4049efea3bc8613ada49c452,PG-84258,Travelodge - Beckton,51.527292,0.077136,,,Jenkins Lane,London,Greater London,IG11 0AD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Leisure centre,1
0a539951d06b03278cd4203532d06142,PG-84260,Travelodge - Beckton,51.527292,0.077136,,,Jenkins Lane,London,Greater London,IG11 0AD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Leisure centre,1
41cdb09d57d979b27707d039e7d79ed5,PG-84261,Travelodge - Beckton,51.527292,0.077136,,,Jenkins Lane,London,Greater London,IG11 0AD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Leisure centre,1
1d621120a54fb648cb3d036bb353babe,PG-84264,Tesco Superstore - Hammersmith,51.497693,-0.223658,,,180 Shepherds Bush Road,London,Greater London,W6 7NL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Retail car park,1
c7f7887d16e914f653133202a621a32c,PG-84092,Redrow - Colindale - External Units ,51.592867,0.245586,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Public car park,1
bf781978ae2e5ac6e0b1c6d6866bf027,PG-70168,Tesco Superstore - Yiewsley,51.51519,-0.477026,,,High Street,West Drayton,Greater London,UB7 7FP,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Retail car park,1
d5deb7867dfab180284ba968d1df0e3b,PG-84105,Tesco Superstore - Yiewsley,51.51519,-0.477026,,,High Street,West Drayton,Greater London,UB7 7FP,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Retail car park,1
05af582963d938835b53d24582fdfc20,PG-84136,Redrow - Colindale - External Units ,51.592867,0.245586,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Public car park,1
42fd7f88bc1ef7a37d84b9b759280209,PG-70172,Tesco Extra - Hayes Yeading,51.524624,-0.385989,,,Glencoe Road,Hayes,Greater London,UB4 9SQ,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:48,N,POD Point,,Retail car park,1
2bab85a3170bcc20cdbc152ee64bc136,PG-84280,Tesco Extra - Hayes Yeading,51.524624,-0.385989,,,Glencoe Road,Hayes,Greater London,UB4 9SQ,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:49,N,POD Point,,Retail car park,1
021bc6aa0ad1080c94776bdbbdfafee6,PG-84331,Tesco Superstore - Feltham Dukes Green,51.459862,-0.414479,,,Dukes Green Avenue,Feltham,Greater London,TW14 0LH,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
2ae549cf604c064a34019c7bd4a81e24,PG-97283,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Workplace car park,1
1d9787626c54c8c393b73c38c31d5f51,PG-70202,Tesco Superstore - Feltham Dukes Green,51.459862,-0.414479,,,Dukes Green Avenue,Feltham,Greater London,TW14 0LH,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
9e6550c5143b3a5291b16e1e65ce80e2,PG-84350,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Public car park,1
3adba8322546dda498c999b2c7474c9a,PG-84451,Redrow - Colindale - External Units ,51.59428,-0.250873,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Public car park,1
9a0bae04b3f363343ad29a31b68070b5,PG-97413,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Workplace car park,1
70a5521de63b170c394b0397e7fe25a8,PG-97396,Sugar House Island - Strand East,51.529995,-0.009934,,,Hunt's Lane,London,Greater London,E15 2QD,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Workplace car park,1
93d1cffd2ed2a189368861dcc0d44924,PG-84464,Sutton (London) Train Station,51.359977,-0.188688,,,"Railway Bridge, High Street",London,Greater London,SM1 1JA,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Other,1
253d7dda7cf808c506e48817f104ae16,PG-84896,Redrow - Colindale - External Units ,51.592867,0.245586,,,Lismore Boulevard,London,Greater London,NW9 4DL,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Public car park,1
5abc9858ccccb6111a25257c895f773b,PG-84949,Lidl - Fulwell,51.435474,-0.349969,,,50 South Road,Twickenham,Greater London,TW2 5NT,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
1b39a10cc39ee53e5b2fdc1eda1eb5da,PG-84950,Lidl - Fulwell,51.435474,-0.349969,,,50 South Road,Twickenham,Greater London,TW2 5NT,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
fbaf6b1d2f5130638e397e59db306d99,PG-84951,Lidl - Fulwell,51.435474,-0.349969,,,50 South Road,Twickenham,Greater London,TW2 5NT,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
dc7ba7e7e604250b5d535445b6e773b7,PG-84952,Lidl - Fulwell,51.435474,-0.349969,,,50 South Road,Twickenham,Greater London,TW2 5NT,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
e7b5f9c26ced6a1c2ae182306964bc29,PG-84953,Lidl - Fulwell,51.435474,-0.349969,,,50 South Road,Twickenham,Greater London,TW2 5NT,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
3c6a7d9835f5c2f074c0b0e71e3a8e4e,PG-97854,First Port - Sugar Quay,51.508696,-0.080927,,,Lower Thames Street,London,Greater London,EC3R 6DQ,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Private home,1
ebc26413a61c7741d5857880d36fdbaa,PG-85006,W12 Shopping Centre,51.503243,-0.218993,,,Shepherd's Bush,London,Greater London,W12 8PP,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
12e02063d0eb0e24ff9d781b00bbb9c4,PG-84491,Roehampton Club,51.463756,-0.244015,,,Roehampton Lane,London,Greater London,SW15 5LR,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Leisure centre,1
e9eb82716899ac9fd8d3b6a738212096,t54_hu1_4019_006,Lidl - Harrow,51.605893,-0.340069,,,354 High Road,Harrow,Greater London,HA3 6HF,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
bfcdc61f5f79fc81c3ba2583629a4d35,t54_hu1_3919_045,Lidl - Welling,51.464308,0.108495,,,46-60 Upper Wickham Lane,London,Greater London,DA16 3HF,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:55,N,POD Point,,Retail car park,1
ca80bbc1b12a266a9a7b6c0cf46a154e,PG-84527,Roehampton Club,51.463756,-0.244015,,,Roehampton Lane,London,Greater London,SW15 5LR,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Leisure centre,1
b42221fcb8abc51212416aab3b29468f,PG-84571,Tesco Superstore - Lewisham,51.465958,-0.0123,,,290-290A Lewisham Road,London,Greater London,SE13 7PA,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
669ed6b5bb34e1724ee814a03ec9fa32,PG-70272,Tesco Superstore - Hornchurch,51.543816,0.208896,,,Airfield Way,Hornchurch,Greater London,RM12 5AF,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
57321d2ab73d45595165d77091712f05,PG-84574,Tesco Superstore - South Tottenham,51.585007,-0.071664,,,230 High Road,London,Greater London,N15 4AJ,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
9c665c9db9796886fe76a3c88fc8b951,PG-70268,Tesco Superstore - Welling,51.461534,0.11055,,,Welling High Street,Welling,Greater London,DA16 1TH,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
dafcf0ade6fc47cce0a7cacc995d2f35,PG-70297,Tesco Extra - Rainham,51.519665,0.191406,,,Bridge Road,Rainham,Greater London,RM13 9YZ,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
56add98fbde1aae192249d26d8dcb354,PG-84605,Roehampton Club,51.463756,-0.244015,,,Roehampton Lane,London,Greater London,SW15 5LR,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Leisure centre,1
2abbf5cccd484dc8aecf0914d0a0eaf2,PG-84609,Tesco Superstore - Hornchurch,51.543816,0.208896,,,Airfield Way,Hornchurch,Greater London,RM12 5AF,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
e2f6c5e11ecba290f883237b539c758c,PG-84613,Tesco Superstore - Welling,51.461534,0.11055,,,Welling High Street,Welling,Greater London,DA16 1TH,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
3a4af8deffb772eff98c5b168f9756a9,PG-84647,Magenta Lodge,51.587498,-0.265302,,,Summer Close,London,Greater London,NW9 0FS,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Workplace car park,1
eae345432ee628d64240876314af9260,t54_it1_2719_095,Lidl - Beckton,51.5206,0.0686,,,Claps Gate Lane,Beckton,Greater London,E6 6JF,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
2ed505d1bfbd33f0e4b848a196eca283,t54_hu1_3919_037,Lidl - Beckton,51.5206,0.0686,,,Claps Gate Lane,Beckton,Greater London,E6 6JF,gb,*No Owner,http://www.national-charge-point-registry.uk/,POD Point,http://pod-point.com,POD Point,In service,2020,2021/5/4 12:59,N,POD Point,,Retail car park,1
